src,explanation_used,literal_used,final_translation,QE_final,QE_literal,QE_explanation,DA_final,DA_literal,DA_explanation,QE_final_gt_literal,DA_final_gt_literal
तह तक पहुँचना,to get to the root cause,to reach the bottom layer,get to the bottom of it.,0.10337163507938385,-0.1046396791934967,-0.07655158638954163,0.7906597256660461,0.6940023303031921,0.9792683124542236,1.0,1.0
आग सलाख करना,to test by ordeal,to do a fire-rod ordeal,to put someone through a trial by fire,-0.31695204973220825,-0.6943663954734802,-0.680431067943573,0.5575528740882874,0.6242414116859436,0.9603568315505981,1.0,0.0
आग में घिरना,to be surrounded by trouble,to be surrounded in fire,to be in deep trouble,-0.39272382855415344,-0.04982106015086174,-0.325928270816803,0.7099765539169312,0.7633987665176392,0.984521210193634,0.0,0.0
हाथ में खेलना,to control completely,to play in the hand,to have someone in the palm of your hand,-0.44952258467674255,-0.12523430585861206,-0.7177204489707947,0.45938533544540405,0.4788627028465271,0.9813531637191772,0.0,0.0
आग सेंकना,to take advantage amid conflict,to warm oneself at the fire,to fish in troubled waters,-0.5423290133476257,-0.592425525188446,-0.5060017108917236,0.49090102314949036,0.47069332003593445,0.9754008650779724,1.0,1.0
अंधा गुस्सा करना,to get blindly angry,to do blind anger,to fly into a blind rage,-0.27055108547210693,-0.22402319312095642,0.30222204327583313,0.6752493977546692,0.7885057330131531,0.9847831130027771,0.0,0.0
हाथ साफ़ करना,to steal cleverly,to clean the hand,to make off with,-0.85817551612854,-0.04756917431950569,-0.8814210295677185,0.46246734261512756,0.5197974443435669,0.96876060962677,0.0,0.0
तन-मन-धन से,"with body, mind, and wealth; wholeheartedly","with body, mind, and wealth",With everything I've got.,-0.4848316013813019,-0.46897950768470764,-0.14343032240867615,0.5406826138496399,0.7366933822631836,0.9651448130607605,0.0,0.0
तार-तार करना,to tear apart reputation,to make into threads,to tear someone's reputation to shreds,-0.3747394382953644,-0.6489973664283752,-0.6352484822273254,0.7664602398872375,0.5943470597267151,0.974488377571106,1.0,1.0
सिर पर चढ़ना,to take advantage of leniency,to climb on the head,to take advantage of someone's kindness,-0.5672869682312012,-0.5736176371574402,-0.6271541714668274,0.7013443112373352,0.4351961314678192,0.9664455652236938,1.0,1.0
आग ओकना,to speak venomously,to spew fire,to spit venom,-0.03498402237892151,-0.2858869135379791,-0.5310407280921936,0.5258049964904785,0.5683692693710327,0.9849871397018433,1.0,0.0
तार जोड़ना,to connect the dots,to join the wires,connect the dots,0.015991896390914917,-0.07185104489326477,-0.12666752934455872,0.9483169317245483,0.7045091986656189,0.979899525642395,1.0,1.0
आग बुझा बैठना,to lose spirit prematurely,to sit having put out the fire,to give up too soon,-0.3715699017047882,-0.3611178398132324,-0.4061256945133209,0.6573534607887268,0.45976972579956055,0.978776752948761,0.0,1.0
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,to be plunged into darkness,0.17555701732635498,0.1177116334438324,0.2598506808280945,0.6601412892341614,0.7275534272193909,0.9814049005508423,1.0,0.0
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,to be seething with anger,-0.5734199285507202,-0.41344955563545227,-0.5200800895690918,0.7744103074073792,0.5937945246696472,0.9759851098060608,0.0,1.0
रंग में रंग जाना,to blend in completely,to be colored in the same color,blend right in,-0.7287004590034485,-0.409511536359787,-0.6740841269493103,0.7469194531440735,0.5427628755569458,0.9797247052192688,0.0,1.0
सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high.,0.5193408727645874,0.2564142644405365,-0.0964755117893219,0.6195976138114929,0.6214376091957092,0.9770780205726624,1.0,0.0
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,cursed with bad luck,-0.5229269862174988,-0.19621995091438293,-0.4592709243297577,0.7422341704368591,0.45609721541404724,0.9742465019226074,0.0,1.0
तीस मार खाँ,a self-proclaimed hero; boaster,Tees Mar Khan (Mr. ‘thirty-strikes’ Khan),a braggart,-0.7281271815299988,-0.48033982515335083,-0.6402332186698914,0.5497941970825195,0.499066561460495,0.9700297117233276,0.0,1.0
सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,to ask for trouble,-0.7426391839981079,-0.3627825975418091,-0.511886715888977,0.6991890072822571,0.5892823338508606,0.9863136410713196,0.0,1.0
अंधेरे में भटकना,to wander without direction,to wander in darkness,to wander aimlessly,-0.28999194502830505,-0.027847375720739365,0.05719594657421112,0.8214936852455139,0.8189579248428345,0.9798224568367004,0.0,1.0
रंग उछालना,to malign someone publicly,to fling/throw color,to publicly smear someone,-0.4168536365032196,-0.6190592050552368,-0.24983134865760803,0.8607817888259888,0.41284236311912537,0.9730443358421326,1.0,1.0
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,to get a lucky break,-0.5803943872451782,-0.32935798168182373,-0.5303568243980408,0.7809371948242188,0.5283514857292175,0.9869945645332336,0.0,1.0
तेल-मसाज करना,to flatter for benefit (colloq.),to do oil massage,to butter someone up,-0.6825075745582581,-0.028629973530769348,-0.7775582075119019,0.5259010791778564,0.45627495646476746,0.9583632946014404,0.0,1.0
सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,to be beside oneself,-0.8979455232620239,-0.5767532587051392,-0.6932845711708069,0.3919910192489624,0.4102782905101776,0.9637761116027832,0.0,0.0
सिर पर कर्ज़ होना,to be in debt,to have debt on the head,to be in debt,-0.6730784773826599,-0.19333842396736145,-0.6730784773826599,0.9834718704223633,0.7112813591957092,0.9834718704223633,0.0,1.0
तीन में न तेरह में,irrelevant to any group,neither in the three nor in the thirteen,fits into neither group,-0.8462886214256287,-0.7507597804069519,-0.9846161007881165,0.6302655339241028,0.4700087308883667,0.980493426322937,0.0,1.0
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love ends badly.,0.2812865674495697,0.23160216212272644,0.4467044174671173,0.8304810523986816,0.8055801391601562,0.9882094860076904,1.0,1.0
रंगत लौटना,to regain glow/cheer,for the complexion to return,to get one's color back,-0.2372663915157318,-0.36898311972618103,0.1783440262079239,0.7463396191596985,0.6092451214790344,0.9811143279075623,1.0,1.0
थक-हार कर बैठ जाना,to give up after trying,to sit down tired and defeated,Throw in the towel.,-0.4421102702617645,-0.14267486333847046,-0.35402804613113403,0.41998493671417236,0.6752391457557678,0.9786238074302673,0.0,0.0
नाक घुसाना,to interfere unnecessarily,to insert the nose,stick your nose where it doesn't belong,-0.36613497138023376,-0.29800352454185486,-0.5761392712593079,0.4448375999927521,0.4067058563232422,0.9630382061004639,0.0,1.0
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Looking for light in the dark.,0.09257957339286804,0.26029011607170105,-0.1692468374967575,0.6344721913337708,0.6822080612182617,0.9682804346084595,0.0,0.0
सिर फोड़ना,to fight violently,to smash/break the head,to come to blows,-0.9686381220817566,-0.5079864263534546,-0.572536051273346,0.5105937123298645,0.4981885254383087,0.9815486669540405,0.0,1.0
सिर का दर्द,a troublesome person,pain of the head,a pain in the neck,0.5244584679603577,0.3622812330722809,-0.31791529059410095,0.4646863639354706,0.4881024658679962,0.9840959906578064,1.0,0.0
थाली का बैंगन बनना,to switch sides easily (opportunist),to become the plate’s eggplant,to flip-flop,-0.624918520450592,-0.5191640853881836,-0.45799124240875244,0.40725353360176086,0.3993760049343109,0.9721903204917908,0.0,1.0
नाक मरोड़ना,to insult or humiliate publicly,to twist the nose,to publicly humiliate someone,-0.4717690050601959,-0.529633104801178,-0.5983717441558838,0.8437339067459106,0.4104253649711609,0.9616244435310364,1.0,1.0
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,It was a godsend.,-0.4653164744377136,-0.04532253369688988,-0.5132795572280884,0.5354305505752563,0.4189114272594452,0.9668179750442505,0.0,1.0
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,From the bottom of my heart.,0.44782760739326477,0.3318536877632141,0.2080296128988266,0.8877174258232117,0.8628907203674316,0.9692734479904175,1.0,1.0
सीने में जलन,to feel envy,burning in the chest,to burn with envy,-0.5430960655212402,-0.27237191796302795,-0.5092127919197083,0.7015967965126038,0.42242196202278137,0.9826765656471252,0.0,1.0
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,to carry a heavy burden,-0.20774151384830475,-0.2347932755947113,-0.10366542637348175,0.6937665343284607,0.6707101464271545,0.9781640768051147,1.0,1.0
नाक पर गुस्सा होना,to get angry quickly,to have anger on the nose,to have a short fuse,-0.7086018919944763,-0.3208428621292114,-0.3716416358947754,0.4458276331424713,0.6030405163764954,0.9793086647987366,0.0,0.0
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even the blind could see it.,0.37658143043518066,0.4793415665626526,-0.03077877312898636,0.7187354564666748,0.7333447337150574,0.9712293744087219,0.0,0.0
दिमाग का पारा चढ़ना,to lose temper,the mind’s mercury rising,lose one's temper,-0.20718340575695038,-0.497379869222641,-0.41618987917900085,0.8178089261054993,0.5385567545890808,0.9853851199150085,1.0,1.0
नाक नीचे करना,to make someone feel inferior,to put the nose down,to belittle someone,-0.49445483088493347,-0.515698254108429,-0.532218873500824,0.6351505517959595,0.4634372293949127,0.9708263278007507,1.0,1.0
सीने में हवा भरना,to instill pride or ego,to fill air into the chest,to give someone a big head,-0.7262556552886963,-0.028199147433042526,-0.39617109298706055,0.4454551041126251,0.4979420006275177,0.9806786179542542,0.0,0.0
सीने पर बोझ,to feel guilt or burden,burden on the chest,a weight on my conscience,-0.0882982611656189,-0.20470747351646423,-0.12047114968299866,0.6267362833023071,0.5845556855201721,0.9754967093467712,1.0,1.0
नाक का बाल खींचना,to criticize harshly,to pull the hair of the nose,to tear into someone,-1.00560462474823,-0.12855955958366394,-0.8568033576011658,0.40519896149635315,0.43217071890830994,0.9606747031211853,0.0,0.0
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,afraid to face the truth,0.2479826807975769,0.006826821714639664,-0.030999932438135147,0.7477028369903564,0.7723391652107239,0.9776951670646667,1.0,0.0
दिमाग सातवें आसमान पर,to be overconfident or elated,the mind on the seventh sky,He's on top of the world.,-0.12346981465816498,-0.057618897408246994,-0.44121411442756653,0.44633767008781433,0.4176549017429352,0.9723299145698547,0.0,1.0
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,to set someone on the right path.,0.004323434084653854,0.3767028748989105,-0.6205889582633972,0.7203248143196106,0.654796838760376,0.9767087697982788,0.0,1.0
सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,to feel vindicated,-0.49391433596611023,-0.5619959235191345,-0.36687275767326355,0.6908718943595886,0.42456933856010437,0.9687280058860779,1.0,1.0
